"","WordPair","ID.true","Experiment","Response","Valence","Conceptual","FeatureMatch","ExperimentType"
"20638","writhe-stab","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20639","kindness-fireplace","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20640","inspiration-cherish","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20641","bleed-grief","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20642","rise-fall","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20643","need-require","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"SimilarControl","Similarity"
"20644","cherish-beach","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20645","admire-imagine","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20646","fulfill-glide","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20647","hatred-failure","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20648","enter-exit","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20649","freedom-kindness","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20650","speak-talk","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20651","fester-stab","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20652","kindness-flowers","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20653","compassion-fulfill","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20654","writhe-anxiety","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20655","come-go","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20656","buy-purchase","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20657","fulfill-flowers","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20658","fulfill-imagine","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20659","admire-running","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20660","mud-terror","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20661","add-remove","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20662","compassion-gratitude","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20663","show-display","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"SimilarControl","Similarity"
"20664","bleed-befall","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20665","compassion-chocolate","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20666","inspiration-fulfill","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20667","writhe-grief","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20668","push-pull","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20669","get-obtain","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20670","imagine-eat","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20671","cherish-fulfill","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20672","imagine-glide","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20673","toxin-failure","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20674","open-close","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20675","freedom-gratitude","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20676","use-employ","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,NA,NA,"SimilarControl","Similarity"
"20677","choke-exploit","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20678","freedom-chocolate","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20679","compassion-enlighten","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20680","stab-grief","660eab035821349c9d01e870","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20681","give-take","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"DissimilarControl","Similarity"
"20682","help-assist","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20683","gratitude-kindness","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20684","admire-fulfill","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",64,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20685","bleed-criticize","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20686","choke-failure","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20687","kindness-chocolate","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20688","come-go","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20689","enlighten-running","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20690","cherish-glisten","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20691","freedom-admire","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20692","toxin-garbage","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20693","begin-start","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20694","push-pull","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"DissimilarControl","Similarity"
"20695","show-display","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20696","compassion-kindness","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20697","admire-cherish","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20698","bleed-stab","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20699","fester-failure","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20700","gratitude-fireplace","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20701","add-remove","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20702","imagine-glide","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20703","imagine-running","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20704","freedom-imagine","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20705","toxin-failure","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",56,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20706","end-finish","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20707","begin-end","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20708","need-require","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20709","compassion-inspiration","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20710","cherish-fulfill","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20711","criticize-obsess","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20712","bleed-terror","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20713","compassion-chocolate","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20714","enter-exit","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20715","cherish-fireplace","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20716","admire-eat","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20717","kindness-cherish","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20718","anxiety-grief","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",16,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20719","get-obtain","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20720","arrive-leave","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",25,NA,NA,"DissimilarControl","Similarity"
"20721","ask-inquire","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20722","gratitude-inspiration","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",24,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20723","cherish-enlighten","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",20,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20724","fester-writhe","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",35,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20725","stab-anxiety","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",4,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20726","inspiration-fireplace","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20727","increase-decrease","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20728","imagine-breathe","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20729","cherish-glide","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20730","compassion-fulfill","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20731","mud-failure","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20732","use-employ","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"SimilarControl","Similarity"
"20733","rise-fall","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20734","speak-talk","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20735","compassion-gratitude","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20736","enlighten-fulfill","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20737","choke-befall","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",2,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20738","choke-hatred","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20739","freedom-flowers","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",2,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20740","open-close","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20741","fulfill-glide","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20742","admire-glide","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20743","freedom-enlighten","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20744","corpse-anxiety","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20745","buy-purchase","674dcf86d562257d64750471","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20746","speak-talk","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",94,NA,NA,"SimilarControl","Similarity"
"20747","arrive-leave","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20748","compassion-gratitude","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",37,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20749","imagine-home","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20750","cherish-eat","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",8,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20751","bleed-terror","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",23,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20752","get-obtain","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",84,NA,NA,"SimilarControl","Similarity"
"20753","cherish-fulfill","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",31,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20754","freedom-cherish","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",58,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20755","give-take","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20756","fester-writhe","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",22,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20757","freedom-fireplace","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20758","mud-failure","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20759","ask-inquire","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",94,NA,NA,"SimilarControl","Similarity"
"20760","add-remove","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20761","compassion-freedom","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",12,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20762","admire-breathe","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20763","fulfill-breathe","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",10,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20764","choke-grief","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",12,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20765","begin-start","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",99,NA,NA,"SimilarControl","Similarity"
"20766","cherish-imagine","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20767","gratitude-fulfill","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",41,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20768","begin-end","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20769","writhe-stab","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",6,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20770","compassion-beach","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20771","toxin-slave","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
"20772","use-employ","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",84,NA,NA,"SimilarControl","Similarity"
"20773","increase-decrease","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20774","freedom-kindness","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",13,"PositiveMatch","NounMatch","MaxMatch","Similarity"
"20775","imagine-fireplace","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","VerbMismatch","MaxMismatch","Similarity"
"20776","enlighten-glide","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"PositiveMismatch","ConceptualMatch:verb","ConceptualMatchingOnly","Similarity"
"20777","choke-hatred","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",8,"NegativeMatch","VerbMismatch","ValenceMatchingOnly","Similarity"
"20778","end-finish","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",93,NA,NA,"SimilarControl","Similarity"
"20779","fulfill-imagine","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",26,"PositiveMatch","VerbMatch","MaxMatch","Similarity"
"20780","gratitude-enlighten","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",23,"PositiveMatch","NounMismatch","ValenceMatchingOnly","Similarity"
"20781","open-close","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,NA,NA,"DissimilarControl","Similarity"
"20782","stab-criticize","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",20,"NegativeMatch","VerbMatch","MaxMatch","Similarity"
"20783","kindness-chocolate","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",4,"PositiveMismatch","ConceptualMatch:noun","ConceptualMatchingOnly","Similarity"
"20784","garbage-terror","55aeaeb3fdf99b5c769f1f7c","Ex4: Syntactic (N v. V)",0,"NegativeMatch","NounMatch","MaxMatch","Similarity"
